Dwell (ms),Type I block,Type II block
1.656,,56.06709
1.656,,48.60569
1.656,,46.43465
1.656,,45.17613
1.656,,43.98688
1.6562,,60.46156
1.6562,,59.85053
1.6562,,59.11621
1.6562,,57.40975
1.6562,,46.14855
1.6562,,44.65446
1.6563,,63.81381
1.6563,,63.16845
1.6563,,63.12479
1.6563,,60.23473
1.6563,,59.17646
1.6563,,57.26311
1.6563,,55.66932
1.6563,,44.39031
1.6565,,62.59964
1.6565,,62.1459
1.6565,,61.95807
1.6565,,60.95654
1.6565,,59.83252
1.6565,,59.25882
1.6565,,57.25704
1.6565,,56.57743
1.7185,,62.17249
1.7185,,60.6781
1.7185,,60.25819
1.7185,,58.48511
1.7185,,58.01031
1.7185,,46.07119
1.7187,,63.42111
1.7187,,59.8937
1.7187,,59.16958
1.7187,,59.15647
1.7188,,60.60805
1.7188,,60.34873
1.7188,,59.58768
1.7188,,59.5438
1.7188,,59.1477
1.7188,,57.51651
1.7188,,56.58874
1.7188,,47.18637
1.7188,,44.84941
1.719,,59.87936
1.719,,58.16621
1.719,,56.72891
1.7341,,59.74453
1.7341,,55.22892
1.7341,,55.22764
1.7341,,55.12792
1.7342,,59.92362
1.7342,,56.98604
1.7342,,55.27364
1.7342,,53.53683
1.7342,,52.67234
1.7343,,58.92159
1.7343,,58.31784
1.7343,,57.36803
1.7343,,54.41494
1.7344,,58.85177
1.7344,,58.13339
1.7344,,56.66006
1.7344,,56.14438
1.7345,,60.09667
1.7345,,58.34924
1.7345,,57.89535
1.7345,,57.72472
1.7345,,57.66337
1.7345,,57.53991
1.7345,,57.53796
1.7345,,57.39374
1.7345,,57.00047
1.7345,,56.59236
1.7345,,56.54779
1.7345,,55.65098
1.7345,,55.61673
1.7345,,55.37018
1.7345,,55.17598
1.7345,,54.59454
1.75,,90.77628
1.75,,88.42265
1.75,,75.00459
1.75,,64.60793
1.75,,63.76738
1.75,,63.57317
1.75,,62.63565
1.75,,62.54223
1.75,,62.40203
1.75,,62.26752
1.75,,61.72334
1.75,,61.67509
1.75,,61.39774
1.75,,61.19536
1.75,,60.57535
1.75,,60.39022
1.75,,60.14685
1.75,,59.76588
1.75,,59.52926
1.75,,59.10751
1.75,,58.98812
1.75,,58.98603
1.75,,58.6467
1.75,,58.54026
1.75,,58.13524
1.75,,58.09552
1.75,,58.08806
1.75,,57.89196
1.75,,57.71582
1.75,,57.63879
1.75,,57.37515
1.75,,57.28307
1.75,,57.27807
1.75,,57.20521
1.75,,57.13077
1.75,,57.09162
1.75,,56.9741
1.75,,56.9246
1.75,,56.91932
1.75,,56.89648
1.75,,56.72777
1.75,,56.4929
1.75,,56.43515
1.75,,56.27855
1.75,,56.22734
1.75,,56.18973
1.75,,56.00491
1.75,,55.94482
1.75,,55.33472
1.75,,55.16044
1.75,,54.97724
1.75,,54.96528
1.75,,48.65567
1.75,,48.64635
1.75,,47.36588
1.75,,47.27613
1.75,,46.97304
1.75,,46.67774
1.75,,46.37855
1.75,,45.84884
1.75,,45.83611
1.75,,45.51089
1.75,,45.27154
1.75,,45.1646
1.75,,45.12194
1.75,,44.55348
1.75,,44.55348
1.75,,43.8055
1.75,,43.26695
1.828,,56.86687
1.828,,56.85562
1.8435,,61.26302
1.8435,,61.06855
1.8435,,58.92906
1.8435,,58.60249
1.8435,,58.60003
1.8435,,58.5089
1.8435,,57.66819
1.8435,,57.59109
1.8435,,57.48029
1.8435,,57.02128
1.8435,,56.66216
1.8435,,56.5539
1.8435,,56.17689
1.8435,,56.02358
1.8435,,54.96698
1.8435,,48.58641
1.8435,,46.18176
1.8435,,46.07437
1.8435,,44.89047
1.8436,,57.89374
1.8437,,62.3569
1.8437,,62.0371
1.8437,,61.33879
1.8437,,59.7456
1.8437,,59.55832
1.8437,,59.33576
1.8437,,59.27486
1.8437,,59.12921
1.8437,,57.11577
1.8437,,57.03408
1.8437,,55.93272
1.8437,,55.85629
1.8437,,55.7537
1.8437,,55.01266
1.8437,,54.99773
1.8437,,54.636
1.8437,,53.61793
1.8437,,53.11036
1.8437,,51.52797
1.8437,,49.67393
1.8437,,48.47622
1.8437,,48.4197
1.8437,,45.58233
1.8437,,43.29551
1.8437,,42.75405
1.8438,,75.07093
1.8438,,73.9745
1.8438,,64.51018
1.8438,,60.92148
1.8438,,60.60757
1.8438,,60.44982
1.8438,,59.38728
1.8438,,58.93762
1.8438,,58.90661
1.8438,,58.04918
1.8438,,57.68958
1.8438,,56.45672
1.8438,,55.86842
1.8438,,55.07811
1.8438,,46.92208
1.8439,,61.44365
1.8439,,59.8386
1.8439,,59.74418
1.8439,,58.27505
1.8439,,57.9253
1.8439,,57.10438
1.8439,,56.91395
1.8439,,56.58243
1.8439,,56.09174
1.844,,63.37082
1.844,,61.60823
1.844,,61.22135
1.844,,60.46492
1.844,,59.27081
1.844,,59.12206
1.844,,59.03712
1.844,,58.57864
1.844,,58.45815
1.844,,58.31381
1.844,,58.24984
1.844,,57.94596
1.844,,57.87222
1.844,,57.84842
1.844,,57.74658
1.844,,57.67547
1.844,,57.10283
1.844,,47.03511
1.9372,,62.2998
1.9372,,60.96879
1.9372,,59.32005
1.9372,,58.89051
1.9372,,58.14332
1.9372,,56.35429
1.9372,,50.40645
1.9372,,46.72873
1.9372,,43.63386
1.9372,,43.17877
1.9374,,57.59205
1.9375,,63.61692
1.9375,,61.51012
1.9375,,61.12038
1.9375,,60.97115
1.9375,,60.44874
1.9375,,59.71543
1.9375,,59.2869
1.9375,,58.56163
1.9375,,58.49177
1.9375,,58.27421
1.9375,,58.20931
1.9375,,57.99672
1.9375,,56.6207
1.9375,,56.18987
1.9375,,55.7851
1.9375,,55.54404
1.9375,,48.58783
1.9375,,45.85575
1.9375,,44.40721
1.9376,,60.73231
1.9376,,56.81022
1.9378,,76.10057
1.9378,,63.66109
1.9378,,62.49069
1.9378,,59.29624
1.9378,,58.99981
1.9378,,57.92404
1.9378,,57.88341
1.9378,,56.01416
1.9378,,55.95919
1.9378,,55.67024
1.9378,,51.37033
1.9378,,44.73142
1.953,,59.68067
1.953,,59.49615
1.953,,58.79963
1.953,,58.2622
1.953,,57.26306
1.953,,57.02318
1.953,,56.3997
1.953,,53.33245
1.9531,,58.29658
1.9531,,57.82851
1.9531,,57.70875
1.9531,,57.58666
1.9531,,56.77933
1.9531,,56.76518
1.9531,,55.6511
1.9533,,57.67046
1.9535,,58.27507
1.9535,,56.62838
1.9535,,55.88133
1.9685,,59.46245
1.9685,,46.17699
1.9685,,45.26681
1.9687,,61.36155
1.9687,,59.23329
1.9687,,58.3191
1.9687,,57.81601
1.9687,,45.46982
1.9687,,44.06812
1.9688,,62.32402
1.9688,,58.73239
1.9688,,45.46355
1.9688,,44.75819
1.969,,62.78305
1.969,,59.52244
1.969,,57.29228
1.969,,43.74093
2.031,,62.1435
2.031,,59.68977
2.031,,59.67859
2.031,,58.87831
2.031,,58.66449
2.031,,48.43101
2.031,,44.79433
2.0312,,57.83398
2.0312,,43.18777
2.0313,,64.02876
2.0313,,61.56656
2.0313,,58.52201
2.0313,,50.22986
2.0313,,47.58795
2.0315,,63.76985
2.0315,,63.33938
2.0315,,62.03806
2.0315,,53.23752
2.0315,,49.45192
2.0315,,49.08544
2.0315,,47.2103
2.0315,,47.07358
2.0315,,45.04864
2.0315,,44.15248
2.0315,,43.95812
2.0465,,56.6217
2.0465,,56.46881
2.0465,,55.98365
2.0467,,58.23673
2.0467,,56.25243
2.0467,,56.11207
2.0469,,60.04958
2.0469,,58.8226
2.0469,,58.76197
2.0469,,58.24467
2.0469,,57.58111
2.0469,,57.2977
2.0469,,56.60283
2.0469,,56.00083
2.047,,60.7603
2.047,,59.09348
2.047,,59.05329
2.047,,58.32853
2.047,,57.92853
2.047,,57.90247
2.047,,57.87549
2.047,,57.4555
2.047,,57.39223
2.047,,57.30717
2.047,,57.14308
2.047,,56.93745
2.047,,56.93307
2.047,,56.62826
2.047,,56.34041
2.047,,56.32691
2.047,,56.15486
2.047,,56.14062
2.047,,55.999
2.047,,55.85227
2.047,,55.76208
2.047,,55.4069
2.047,,55.03293
2.047,,53.39683
2.0622,,47.43918
2.0622,,45.5408
2.0625,,63.15033
2.0625,,61.62774
2.0625,,60.32941
2.0625,,59.96195
2.0625,,59.50518
2.0625,,59.31589
2.0625,,55.12227
2.0625,,50.71982
2.0625,,48.85728
2.0625,,48.02924
2.0625,,46.65081
2.0625,,45.64189
2.0625,,45.34775
2.0625,,44.89605
2.0628,,59.98113
2.0628,,58.10896
2.125,,64.4064
2.125,,59.93082
2.125,,56.44448
2.125,,48.45621
2.1405,,59.91532
2.1406,,61.32394
2.1406,,57.92523
2.1406,,55.58151
2.1408,,60.81991
2.1408,,56.35945
2.1408,,55.07502
2.1409,,58.00728
2.156,,62.8317
2.156,,60.33874
2.156,,59.60041
2.156,,59.54776
2.156,,58.72634
2.156,,58.6701
2.156,,57.19111
2.156,,57.05393
2.156,,56.71263
2.156,,45.0589
2.156,,44.1973
2.1561,,56.96596
2.1561,,55.60517
2.1561,,54.5025
2.1562,,60.86827
2.1562,,60.15719
2.1562,,59.98029
2.1562,,58.99422
2.1562,,58.27633
2.1562,,53.83311
2.1562,,47.97566
2.1563,,61.46042
2.1563,,59.79556
2.1563,,56.15491
2.1563,,54.6593
2.1563,,53.27991
2.1563,,48.04833
2.1563,,47.6608
2.1563,,44.13477
2.1563,,43.51913
2.1564,,56.69722
2.1564,,56.5547
2.1565,,71.76
2.1565,,60.67472
2.1565,,60.51813
2.1565,,59.2497
2.1565,,59.18176
2.1565,,58.49134
2.1565,,58.28951
2.1565,,57.93513
2.1565,,56.87757
2.1565,,56.53515
2.1565,,51.19353
2.1565,,47.2975
2.1565,,44.70055
2.1565,,44.52461
2.1565,,44.39106
2.25,,62.76506
2.25,,62.12848
2.25,,62.05344
2.25,,61.49095
2.25,,60.05109
2.25,,59.8861
2.25,,59.70973
2.25,,59.46958
2.25,,59.39155
2.25,,58.94592
2.25,,58.88391
2.25,,58.79661
2.25,,58.66769
2.25,,58.60565
2.25,,58.24441
2.25,,58.2042
2.25,,57.90578
2.25,,57.87304
2.25,,57.81336
2.25,,57.782
2.25,,57.66327
2.25,,57.66318
2.25,,57.66309
2.25,,57.64391
2.25,,57.55019
2.25,,56.98365
2.25,,56.95297
2.25,,56.43726
2.25,,56.17255
2.25,,55.8075
2.25,,55.7623
2.25,,55.09463
2.25,,50.98014
2.25,,49.15695
2.25,,49.15695
2.25,,46.91438
2.25,,46.79878
2.25,,46.62215
2.25,,45.80747
2.25,,45.48097
2.25,,45.43473
2.25,,45.31914
2.25,,44.34262
2.25,,44.325
2.25,,43.70078
2.2655,,59.10179
2.2655,,57.34937
2.2655,,56.83454
2.2657,,56.76726
2.2659,,56.24271
2.281,,60.79086
2.281,,44.43169
2.2812,,59.7873
2.3435,,58.39109
2.3435,,57.76138
2.3435,,55.56018
2.3435,,48.06833
2.3435,,45.23772
2.3436,,57.87434
2.3438,,60.49885
2.3438,,59.05871
2.3438,,44.17623
2.344,,61.47239
2.344,,60.5349
2.344,,59.08851
2.344,,57.33668
2.344,,55.3515
2.344,,47.62043
2.344,,45.56424
2.3592,,59.59018
2.3592,,58.34415
2.3592,,57.35046
2.3592,,55.5773
2.3592,,55.55007
2.3593,,56.80978
2.3594,,57.91002
2.3594,,57.75334
2.3595,,60.51615
2.3595,,60.4511
2.3595,,57.92208
2.3595,,53.97708
2.3595,,52.77852
2.375,,74.99912
2.375,,61.79946
2.375,,59.97968
2.375,,57.149
2.375,,46.49195
2.375,,45.59154
2.375,,44.88389
2.375,,44.48583
2.4372,,46.45584
2.4375,,61.7559
2.4375,,59.34753
2.4375,,58.63322
2.4375,,48.07171
2.4375,,47.74963
2.4375,,46.32868
2.4375,,44.98074
2.4378,,46.05075
2.4378,,44.37357
2.453,,60.4436
2.453,,58.15187
2.453,,58.0205
2.453,,57.90696
2.453,,55.05634
2.453,,54.50489
2.4531,,60.23507
2.4531,,57.27153
2.4531,,55.77387
2.4533,,57.30763
2.4535,,60.1092
2.4535,,55.01015
2.4685,,60.13611
2.4685,,57.83388
2.4685,,51.77522
2.4685,,45.58694
2.4687,,46.77373
2.4687,,43.76436
2.4687,,43.60127
2.4688,,59.32452
2.4688,,49.73991
2.4688,,46.47097
2.469,,59.98165
2.469,,57.17324
2.531,,59.77221
2.5315,,45.84718
2.5622,,61.87487
2.5622,,61.49215
2.5622,,60.66631
2.5622,,58.63077
2.5622,,58.25351
2.5622,,50.11965
2.5622,,48.98032
2.5622,,46.70168
2.5622,,46.35018
2.5624,,56.9674
2.5625,,58.283
2.5625,,57.99426
2.5625,,57.76068
2.5625,,56.90482
2.5625,,56.64006
2.5625,,54.87407
2.5625,,54.77286
2.5625,,48.4717
2.5625,,48.45943
2.5625,,47.54526
2.5625,,45.60304
2.5625,,44.68751
2.5626,,57.72378
2.5628,,59.23802
2.5628,,58.26507
2.5628,,57.83112
2.5628,,53.31382
2.5628,,52.64976
2.5628,,48.0241
2.656,,54.33124
2.656,,46.10697
2.6561,,56.38538
2.6562,,58.83558
2.6562,,45.30491
2.6563,,60.35475
2.6563,,60.15966
2.6563,,59.92229
2.6563,,49.04136
2.6563,,47.0851
2.6565,,63.99931
2.6565,,45.81354
2.6715,,56.56427
2.672,,59.38383
2.672,,58.40292
2.6875,,56.88953
2.75,,62.50591
2.75,,58.37803
2.75,,54.91179
2.75,,48.95945
2.75,,45.33027
2.75,,44.38837
2.7655,,57.91074
2.7655,,57.26532
2.7655,,56.43807
2.7655,,56.42157
2.7655,,55.95898
2.7657,,57.17437
2.7659,,58.06452
2.7659,,57.19618
2.781,,61.59061
2.781,,61.16189
2.781,,45.16797
2.781,,45.16073
2.781,,44.36953
2.781,,43.95509
2.7812,,59.24518
2.7812,,50.58607
2.7812,,45.66935
2.7812,,45.48097
2.7813,,62.30977
2.7813,,58.42231
2.7813,,44.72327
2.7815,,58.0887
2.7815,,45.02886
2.8435,,61.54921
2.8435,,46.95235
2.8435,,46.80703
2.8438,,44.91785
2.875,,62.17994
2.875,,60.58277
2.875,,60.36595
2.875,,59.85491
2.875,,58.90953
2.875,,58.7359
2.875,,58.36899
2.875,,57.10216
2.875,,54.85658
2.875,,53.89147
2.875,,51.60265
2.875,,51.14852
2.875,,45.78372
2.875,,45.42648
2.875,,45.40831
2.875,,44.14347
2.9685,,59.04313
2.9685,,56.51877
2.9685,,44.49665
2.9687,,58.38203
2.9687,,51.16356
2.9687,,50.44446
2.9687,,49.6953
2.9687,,47.42234
2.9687,,44.21818
2.9688,,48.4275
2.9688,,47.77856
2.969,,56.38025
2.969,,46.48069
3.0622,,57.24079
3.0622,,44.96725
3.0625,,62.26653
3.0625,,62.26103
3.0625,,62.1549
3.0625,,59.49894
3.0625,,57.92536
3.0625,,53.92415
3.0628,,46.15914
3.078,,59.71885
3.078,,57.12958
3.0781,,56.63735
3.0785,,56.51167
3.0937,,48.49822
3.0938,,61.71647
3.0938,,51.45025
3.1565,,44.26683
3.172,,59.59844
3.1872,,47.65708
3.1874,,54.75894
3.1875,,88.63457
3.1875,,62.52323
3.1875,,56.04399
3.1875,,51.88135
3.1875,,50.45239
3.1878,,57.81155
3.1878,,46.54745
3.1878,,46.36576
3.1878,,46.21766
3.1878,,45.82553
3.281,,54.25802
3.281,,52.02073
3.281,,46.8638
3.2813,,43.68489
3.2813,,43.57362
3.2815,,55.00066
3.2815,,47.54727
3.2815,,46.75254
3.375,,59.80519
3.375,,59.31863
3.375,,57.41696
3.375,,55.03698
3.375,,50.9988
3.375,,47.63878
3.375,,45.9896
3.4065,,44.74115
3.4685,,61.23936
3.4685,,51.25538
3.4687,,48.51777
3.4687,,45.48097
3.4688,,61.96801
3.4688,,48.12882
3.4688,,45.22903
3.469,,45.58795
3.5,,63.32235
3.5,,57.75584
3.5,,57.01482
3.5,,51.20749
3.5,,45.70537
3.5,,45.45105
3.5,,43.82046
3.5628,,48.53715
3.5628,,48.29259
3.5935,,49.79703
3.5937,,63.60462
3.5937,,44.7689
3.5938,,61.44167
3.5938,,45.55363
3.594,,74.26999
3.594,,62.58838
3.594,,46.74527
3.6872,,61.03922
3.6872,,51.23122
3.6875,,57.89021
3.6875,,57.63827
3.6875,,54.24065
3.7812,,60.47189
3.7813,,45.9896
3.7815,,43.68665
3.875,,51.85303
3.875,,50.9737
3.875,,47.36824
3.875,,47.2344
3.875,,46.07909
3.875,,45.866
3.8906,,58.7157
3.906,,48.38164
3.906,,46.19037
3.9065,,59.96296
4,,58.61068
4,,56.45234
4,,52.33518
4,,51.51665
4,,46.33192
4,,44.50285
4.0935,,48.52002
4.0939,,56.6039
4.1872,,62.4229
4.1872,,44.66221
4.1875,,57.00234
4.1875,,56.64594
4.1875,,51.72341
4.1875,,46.87039
4.1878,,62.7697
4.203,,58.7833
4.2031,,56.31492
4.2815,,46.03804
4.3125,,55.23671
4.3125,,46.14703
4.4062,,45.14794
4.4065,,53.52436
4.5,,55.70259
4.5,,48.45181
4.5,,48.24374
4.5,,47.98943
4.5,,45.63125
4.5,,45.56189
4.5,,44.65012
4.5313,,45.92024
4.5935,,46.05742
4.5938,,46.20987
4.5938,,44.26027
4.594,,49.66301
4.625,,48.83791
4.625,,48.09192
4.6878,,50.24658
4.7185,,46.85291
4.7185,,46.79677
4.7187,,62.1667
4.7187,,44.906
4.719,,51.27489
4.719,,46.57563
4.719,,45.8348
4.8122,,48.34876
4.8125,,46.89863
4.8128,,48.48944
4.922,,59.46154
4.9375,,52.49536
5.0315,,51.93741
5.0315,,45.87534
5.0315,,44.22498
5.125,,47.62929
5.5313,,47.85456
5.5313,,45.61284
5.625,,51.56598
5.625,,46.83114
5.656,,50.83332
5.6563,,48.77317
5.719,,45.44182
5.8435,,49.18413
5.8437,,60.43569
5.8438,,46.40007
5.9372,,45.87892
5.9375,,45.92821
5.9378,,48.67304
6.0622,,49.78274
6.0622,,46.39477
6.125,,47.00685
6.125,,46.38831
6.2185,,49.35821
6.25,,97.48109
6.5313,,46.09291
6.6562,,44.90633
6.75,,46.99914
6.781,,71.19592
7.2815,,44.97951
7.375,,49.53404
7.375,,46.04611
7.4685,,44.50552
7.6878,,74.44243
7.7813,,45.24004
7.875,,45.98299
7.875,,45.76501
7.9065,,74.20687
8,,51.4932
8.3128,,50.9037
8.4062,,46.42999
8.594,,44.42133
8.6875,,48.77208
8.6878,,48.49084
8.7185,,45.37925
8.8125,,74.34907
8.9062,,44.54557
9.0315,,48.67145
9.125,,48.75237
9.125,,46.80111
9.3122,,45.12923
9.625,,47.09436
10.125,,49.49861
10.3435,,45.98456
10.344,,45.64212
10.5622,,74.36495
10.5625,,47.64881
10.9372,,57.49431
11.1562,,74.74464
11.375,,47.46049
11.6562,,73.9456
11.6878,,45.78883
12.6875,,47.39652
13.8435,,47.26305
14.8438,,73.47953
17.4063,,74.21173
19.1563,,45.53537
19.969,,73.92672
22.125,,74.9025
26.0312,,54.91871
35.4378,,74.91024
35.9375,,75.28886
56.8128,,74.82237
70.8435,,74.77133
166.7187,,74.78217
181.469,,75.01632
235.4063,,74.78597
