i status r z
<type 'numpy.int64'> <type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'>
2157 0 1.1157e-08 5.59e-09
2158 0 1.1138e-08 5.237e-09
2159 0 1.1139e-08 -5.248e-09
2160 0 1.1157e-08 -5.593e-09
2161 0 8.84e-09 -1.2623e-08
2162 0 4.2e-11 -4.996e-09
2163 0 2.64e-10 3.951e-09
2164 0 1.3172e-08 9.853e-09
2165 0 1.314e-08 -9.846e-09
2166 0 1.3513e-08 -9.833e-09
2167 0 1.3526e-08 9.833e-09
2168 0 4.35e-10 -2.579e-09
2169 0 4e-11 -2.8e-09
2170 0 3.051e-09 9.692e-09
2171 0 3.061e-09 -9.704e-09
2172 0 7.778e-09 -4.623e-09
2173 0 6.74e-10 -2.375e-09
2174 0 4.42e-10 6.037e-09
2175 0 8.11e-10 -2.324e-09
2176 0 1.011e-09 4.115e-09
2177 0 1.1529e-08 5.808e-09
2178 0 1.1849e-08 5.593e-09
2179 0 1.1849e-08 -5.594e-09
2180 0 1.1529e-08 -5.81e-09
2181 0 2.33e-09 -9.431e-09
2182 0 2.329e-09 9.429e-09
2183 0 6.26e-10 -3.427e-09
2184 0 7.19e-10 -3.425e-09
2185 0 1.274e-09 5.18e-09
2186 0 3.8e-11 2.997e-09
2187 0 2.884e-09 -1.1337e-08
2188 0 3.276e-09 -1.1271e-08
2189 0 2.882e-09 1.1339e-08
2190 0 3.273e-09 1.1273e-08
2191 0 5.32e-10 -1.762e-09
2192 0 1.3542e-08 -1.0207e-08
2193 0 9.625e-09 -9.197e-09
2194 0 9.626e-09 9.203e-09
2195 0 3.85e-10 4.373e-09
2196 0 3.88e-10 -2.14e-10
2197 0 3.44e-10 -3.257e-09
2198 0 8.456e-09 -1.254e-08
2199 0 1.03e-10 -7.463e-09
2200 0 3.7e-11 -7.397e-09
2201 0 1.27e-09 -2.891e-09
2202 0 3.7e-11 7.397e-09
2203 0 1.03e-10 7.463e-09
2204 0 6.184e-09 7.878e-09
2205 0 6.181e-09 -7.882e-09
2206 0 3.59e-10 1.1728e-08
2207 0 3.59e-10 -1.1728e-08
2208 0 1.079e-09 -5.382e-09
2209 0 1.016e-09 2.294e-09
2210 0 1.023e-09 2.112e-09
2211 0 3.7e-11 9.97e-10
2212 0 1.03e-10 1.063e-09
2213 0 1.03e-10 -1.063e-09
2214 0 3.7e-11 -9.97e-10
2215 0 1.3169e-08 -1.022e-08
2216 0 4.01e-10 4.478e-09
2217 0 3.7e-11 -1.203e-09
2218 0 1.03e-10 -1.137e-09
2219 0 3.79e-10 1.1196e-08
2220 0 3.79e-10 -1.1196e-08
2221 0 9.54e-10 2.096e-09
2222 0 8.81e-10 2.152e-09
2223 0 4.26e-10 -4.788e-09
2224 0 1.18e-09 2.123e-09
2225 0 5.31e-10 -4.37e-10
2226 0 3.6e-11 3.197e-09
2227 0 8.58e-10 -4.841e-09
2228 0 4.145e-09 -9.629e-09
2229 0 1.62e-10 1.2573e-08
2230 0 1.62e-10 -1.2573e-08
2231 0 1.258e-09 -1.518e-09
2232 0 1.252e-09 7.077e-09
2233 0 8.064e-09 -9.279e-09
2234 0 3.5e-11 1.398e-09
2235 0 1.263e-09 -7.084e-09
2236 0 1.265e-09 -6.99e-10
2237 0 1.265e-09 6.99e-10
2238 0 7.08e-09 -1.3409e-08
2239 0 7.088e-09 1.3421e-08
2240 0 1.2481e-08 1.2876e-08
2241 0 1.2499e-08 -1.2889e-08
2242 0 9.704e-09 -1.1492e-08
2243 0 1.159e-09 8.147e-09
2244 0 1.159e-09 -8.147e-09
2245 0 4.57e-10 5.04e-09
2246 0 9.752e-09 1.1407e-08
2247 0 1.0573e-08 7.609e-09
2248 0 1.0568e-08 -7.61e-09
2249 0 8.84e-10 -6.364e-09
2250 0 7.527e-09 -4.403e-09
2251 0 8.71e-09 1.1213e-08
2252 0 4.218e-09 1.004e-08
2253 0 4.133e-09 9.628e-09
2254 0 3.9e-10 -1.994e-09
2255 0 9.86e-10 -2.467e-09
2256 0 7.84e-10 -5.699e-09
2257 0 6.48e-10 -7.111e-09
2258 0 4.78e-10 3.617e-09
2259 0 6.576e-09 -7.992e-09
2260 0 6.773e-09 -7.758e-09
2261 0 6.564e-09 7.991e-09
2262 0 6.808e-09 7.7e-09
2263 0 3.44e-10 -4.968e-09
2264 0 8.03e-09 -6.568e-09
2265 0 1.006e-09 -5.44e-09
2266 0 2.61e-10 5.328e-09
2267 0 7.78e-09 4.645e-09
2268 0 7.539e-09 4.409e-09
2269 0 2e-10 -4.202e-09
2270 0 5.892e-09 1.178e-08
2271 0 5.891e-09 -1.1781e-08
2272 0 1.19e-09 -5.507e-09
2273 0 8.02e-10 -6.515e-09
2274 0 5.75e-10 3.586e-09
2275 0 5.91e-10 3.496e-09
2276 0 6.664e-09 -5.403e-09
2277 0 6.665e-09 5.405e-09
2278 0 4.11e-10 2.929e-09
2279 0 1.1528e-08 1.2101e-08
2280 0 7.243e-09 -6.508e-09
2281 0 1.2117e-08 6.428e-09
2282 0 1.2117e-08 -6.428e-09
2283 0 5.168e-09 5.882e-09
2284 0 5.158e-09 -5.9e-09
2285 0 2.24e-10 7.598e-09
2286 0 2.24e-10 -7.598e-09
2287 0 1.0798e-08 -1.2247e-08
2288 0 3.227e-09 8.955e-09
2289 0 3.235e-09 -8.967e-09
2290 0 5.12e-10 3.433e-09
2291 0 1.2155e-08 5.72e-09
2292 0 1.2155e-08 -5.72e-09
2293 0 1.3556e-08 1.0192e-08
2294 0 7.41e-10 3.3e-11
2295 0 1.223e-09 2.92e-10
2296 0 4.32e-10 -5.455e-09
2297 0 1.985e-09 -9.234e-09
2298 0 1.985e-09 9.234e-09
2299 0 1.209e-09 -3.02e-10
2300 0 4.425e-09 1.3972e-08
2301 0 4.425e-09 -1.3972e-08
2302 0 7.69e-10 -4.34e-09
2303 0 7.36e-10 -4.253e-09
2304 0 1.315e-09 -4.596e-09
2305 0 1.215e-09 -6.695e-09
2306 0 7.93e-10 -4.672e-09
2307 0 5.35e-10 3.757e-09
2308 0 7.08e-10 -3.995e-09
2309 0 9.83e-10 8.027e-09
2310 0 9.83e-10 -8.027e-09
2311 0 8.45e-10 8.019e-09
2312 0 8.45e-10 -8.019e-09
2313 0 2.21e-10 -3.109e-09
2314 0 1.03e-10 -5.076e-09
2315 0 7.89e-10 -7.025e-09
2316 0 1.082e-09 2.365e-09
2317 0 1.0881e-08 -2.705e-09
2318 0 1.0877e-08 2.717e-09
2319 0 3.47e-10 5.34e-10
2320 0 3.45e-10 -5.4e-10
2321 0 3.49e-10 6.932e-09
2322 0 3.48e-10 -1.662e-09
2323 0 7.44e-10 7.05e-10
2324 0 7.44e-10 -7.06e-10
2325 0 1.1193e-08 -1.2354e-08
2326 0 5.513e-09 8.702e-09
2327 0 5.552e-09 -8.669e-09
2328 0 6.247e-09 4.863e-09
2329 0 6.091e-09 5.237e-09
2330 0 6.245e-09 -4.862e-09
2331 0 6.091e-09 -5.237e-09
2332 0 6.624e-09 9.663e-09
2333 0 3.11e-10 -9.17e-09
2334 0 3.11e-10 9.17e-09
2335 0 3.904e-09 -1.1631e-08
2336 0 3.899e-09 1.1628e-08
2337 0 1.222e-09 -1.905e-09
2338 0 1.235e-09 6.686e-09
2339 0 8.034e-09 -6.181e-09
2340 0 6.31e-10 8.73e-09
2341 0 6.31e-10 -8.73e-09
2342 0 5.16e-10 4.98e-09
2343 0 7.43e-10 -1.495e-09
2344 0 7.43e-10 7.107e-09
2345 0 5.66e-10 6.178e-09
2346 0 1.93e-10 -5.032e-09
2347 0 5.17e-10 3.837e-09
2348 0 4.32e-10 -2.305e-09
2349 0 1.354e-09 -8.65e-09
2350 0 1.354e-09 8.65e-09
2351 0 7.45e-10 -7.112e-09
2352 0 8.008e-09 1.1216e-08
2353 0 8.92e-10 -5.324e-09
2354 0 9.12e-10 -5.415e-09
2355 0 3.921e-09 1.0294e-08
2356 0 3.969e-09 -1.0318e-08
2357 0 6.568e-09 -7.414e-09
2358 0 6.599e-09 7.356e-09
2359 0 1.588e-09 1.339e-08
2360 0 1.588e-09 -1.339e-08
2361 0 7.643e-09 -5.998e-09
2362 0 6.55e-10 6.2e-11
2363 0 5.63e-10 1.6e-11
2364 0 1.267e-09 4.355e-09
2365 0 1.236e-09 4.268e-09
2366 0 8.149e-09 -4.555e-09
2367 0 8.137e-09 4.59e-09
2368 0 1.084e-09 7.098e-09
2369 0 1.093e-09 -1.51e-09
2370 0 6.957e-09 -5.609e-09
2371 0 6.931e-09 5.608e-09
2372 0 1.283e-09 -5.519e-09
2373 0 9.2e-11 1.471e-09
2374 0 1.1243e-08 1.2361e-08
2375 0 1.088e-08 1.2212e-08
2376 0 7.966e-09 5.224e-09
2377 0 9.46e-10 -4.806e-09
2378 0 1.331e-09 -5.425e-09
2379 0 1.2243e-08 2.5e-09
2380 0 1.2191e-08 2.893e-09
2381 0 1.2191e-08 -2.892e-09
2382 0 1.2242e-08 -2.499e-09
2383 0 6.976e-09 1.1164e-08
2384 0 6.727e-09 1.0891e-08
2385 0 6.991e-09 -1.1168e-08
2386 0 6.751e-09 -1.0892e-08
2387 0 6.57e-10 5.552e-09
2388 0 5.91e-10 2.23e-09
2389 0 1.71e-10 1.426e-09
2390 0 4.53e-10 6.316e-09
2391 0 4.57e-10 3.705e-09
2392 0 7.88e-10 6.18e-10
2393 0 7.87e-10 -6.2e-10
2394 0 8.39e-10 -4.492e-09
2395 0 2.41e-10 -8.136e-09
2396 0 2.41e-10 8.136e-09
2397 0 2.54e-10 -7.693e-09
2398 0 2.54e-10 7.693e-09
2399 0 7.87e-10 7.019e-09
2400 0 7.86e-10 -1.583e-09
2401 0 7.57e-10 8.093e-09
2402 0 7.57e-10 -8.093e-09
2403 0 5.185e-09 5.508e-09
2404 0 5.176e-09 -5.526e-09
2405 0 3.531e-09 1.1615e-08
2406 0 3.533e-09 -1.1614e-08
2407 0 3.58e-09 -1.0234e-08
2408 0 3.533e-09 1.021e-08
2409 0 3.214e-09 -8.602e-09
2410 0 3.214e-09 8.602e-09
2411 0 6.87e-10 -4.085e-09
2412 0 6.791e-09 -2.835e-09
2413 0 6.754e-09 -2.467e-09
2414 0 6.754e-09 2.467e-09
2415 0 6.791e-09 2.835e-09
2416 0 2.983e-09 -8.391e-09
2417 0 2.983e-09 8.391e-09
2418 0 8.064e-09 -1.1899e-08
2419 0 9.01e-10 5.5e-11
2420 0 7.905e-09 5.565e-09
2421 0 6.365e-09 -5.527e-09
2422 0 6.366e-09 5.527e-09
2423 0 3.527e-09 -8.52e-09
2424 0 3.527e-09 8.52e-09
2425 0 8.868e-09 4.588e-09
2426 0 8.914e-09 -4.508e-09
2427 0 1.1738e-08 7.764e-09
2428 0 1.1743e-08 -7.763e-09
2429 0 6.497e-09 1.1582e-08
2430 0 6.841e-09 1.1543e-08
2431 0 6.837e-09 -1.1544e-08
2432 0 6.493e-09 -1.1583e-08
2433 0 5.55e-10 -2.453e-09
2434 0 6.45e-10 6.466e-09
2435 0 7.1e-10 -2.468e-09
2436 0 7.96e-10 -2.492e-09
2437 0 7.32e-10 8.195e-09
2438 0 7.32e-10 -8.195e-09
2439 0 1.5e-10 -1.0084e-08
2440 0 1.5e-10 1.0084e-08
2441 0 3.07e-10 1.2284e-08
2442 0 3.07e-10 -1.2284e-08
2443 0 6.278e-09 -1.1288e-08
2444 0 6.382e-09 -1.0973e-08
2445 0 6.277e-09 1.1292e-08
2446 0 6.371e-09 1.098e-08
2447 0 8.495e-09 5.862e-09
2448 0 8.127e-09 5.825e-09
2449 0 7.9e-10 -6.318e-09
2450 0 9.98e-10 -3.405e-09
2451 0 6.87e-10 2.201e-09
2452 0 1.19e-10 -1.0502e-08
2453 0 1.19e-10 1.0502e-08
2454 0 7.298e-09 -5.447e-09
2455 0 7.642e-09 -5.648e-09
2456 0 1.183e-09 3.91e-10
2457 0 1.189e-09 -6.783e-09
2458 0 2.71e-10 8.282e-09
2459 0 2.71e-10 -8.282e-09
2460 0 1.1443e-08 -5.038e-09
2461 0 1.1781e-08 -5.167e-09
2462 0 1.1806e-08 5.172e-09
2463 0 1.1467e-08 5.034e-09
2464 0 1.1082e-08 -8.161e-09
2465 0 1.1079e-08 8.161e-09
2466 0 1.178e-09 -3.96e-10
2467 0 2.44e-10 -3.226e-09
2468 0 8.6e-11 -4.298e-09
2469 0 1.78e-10 -4.299e-09
2470 0 6.91e-10 -1.1843e-08
2471 0 6.91e-10 1.1843e-08
2472 0 4.56e-10 -3.805e-09
2473 0 1.301e-09 4.196e-09
2474 0 8.49e-10 -2.415e-09
2475 0 1.17e-10 -9.338e-09
2476 0 1.17e-10 9.338e-09
2477 0 1.187e-09 -1.805e-09
2478 0 1.203e-09 6.778e-09
2479 0 8.16e-10 9.8e-11
2480 0 5.93e-09 -1.139e-08
2481 0 5.675e-09 -1.1166e-08
2482 0 5.928e-09 1.1393e-08
2483 0 5.673e-09 1.117e-08
2484 0 6.05e-10 -4.393e-09
2485 0 7.04e-10 -4.419e-09
2486 0 4.102e-09 -1.1952e-08
2487 0 4.098e-09 1.1948e-08
2488 0 5.68e-10 6.421e-09
2489 0 8.5e-11 1.316e-09
2490 0 1.64e-10 1.337e-09
2491 0 5.24e-10 -2.29e-09
2492 0 8.7e-11 2.913e-09
2493 0 7.54e-09 5.687e-09
2494 0 7.265e-09 5.457e-09
2495 0 1.299e-09 1.2789e-08
2496 0 1.299e-09 -1.2789e-08
2497 0 8.725e-09 -4.873e-09
2498 0 8.343e-09 -4.88e-09
2499 0 8.94e-10 -3.418e-09
2500 0 7.684e-09 5.003e-09
2501 0 7.689e-09 -4.972e-09
2502 0 3.86e-10 -3.747e-09
2503 0 6.77e-10 -2.217e-09
2504 0 5.7e-10 -2.208e-09
2505 0 6.88e-09 6.026e-09
2506 0 6.915e-09 -5.981e-09
2507 0 1.133e-09 2.208e-09
2508 0 1.05e-09 2.206e-09
2509 0 7.625e-09 -6.726e-09
2510 0 7.343e-09 -5.098e-09
2511 0 7.348e-09 5.114e-09
2512 0 1.2244e-08 6.078e-09
2513 0 1.258e-08 6.083e-09
2514 0 1.2244e-08 -6.078e-09
2515 0 1.258e-08 -6.083e-09
2516 0 5.83e-10 -2.368e-09
2517 0 2.72e-10 -9.515e-09
2518 0 2.72e-10 9.515e-09
2519 0 3.04e-10 -9.887e-09
2520 0 3.04e-10 9.887e-09
2521 0 2.85e-10 -1.0715e-08
2522 0 2.85e-10 1.0715e-08
2523 0 5.49e-10 -1.0334e-08
2524 0 5.49e-10 1.0334e-08
2525 0 1.104e-09 8.382e-09
2526 0 1.104e-09 -8.382e-09
2527 0 2.69e-10 -1.0286e-08
2528 0 2.69e-10 1.0286e-08
2529 0 5.65e-10 -1.0617e-08
2530 0 5.65e-10 1.0617e-08
2531 0 4.85e-10 -8.323e-09
2532 0 4.85e-10 8.323e-09
2533 0 3.75e-10 -8.286e-09
2534 0 3.75e-10 8.286e-09
