status Javgctr z Fbare0 Fbare1 Javgbtm i Fshear1 Fshear2 Fp2 Fshear0 r Fp1 Fp0 Fbarevol0 Fbarevol1 Fbarevol2 Javgtop Fbare2
<type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.int32'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'>
1 7.76730536801 -6.603e-09 0.668256986961 0.0334048503687 7.76426755438 1101 -0.00029691023906 -0.0748421921985 -0.178569801081 0.00022193437579 6.8e-11 -0.0024032493178 0.040123123282 0.771784350424 -0.00848453885973 2.15900827486 7.76677853563 1.97678387406
1 28.2980892471 6.127e-09 2.90282161355 -0.0615862674498 28.3001779101 1102 0.00114186045818 -0.158579941789 -0.763780326103 0.000527009200002 3.37e-10 -0.0607083732788 0.0601912419091 3.37183170412 0.0346014325503 -2.8897112819 28.2997846619 -2.50378564032
1 14.789753963 7.208e-09 1.281845173 0.154278627228 14.7903215616 1103 -0.000657450608424 -0.078013107584 -0.619286494311 0.000628755708726 1.63e-10 -0.00259815806372 0.0750669747821 1.06263328278 0.0105165866577 -5.09039471259 14.7151005833 -4.36184517283
1 19.7198957522 -2.64e-10 1.24991448243 0.0104870722116 19.1831320201 1104 0.000509999883091 -0.240119169467 -0.953803486445 -0.00065043131742 1.1e-10 0.0172735249693 0.0122662191787 1.52676624335 -0.00494202073526 -0.562048588313 19.7920266671 -0.34597456107
1 10.2223606627 8.45e-10 1.80815033307 -0.0560746298357 10.7724840787 1105 -0.00038896480273 -0.140893242916 -0.441685092449 0.00128001534555 1.62e-10 -0.0239739469438 0.0439428214029 2.12973528783 -0.0371437245691 -0.52338180705 10.6850091004 -0.478505950632
1 11.3302314877 5.129e-09 1.55186977783 0.0139474589035 11.3311138274 1106 0.000161721947431 -0.121373429539 -0.41338511249 0.000893670632624 1.55e-10 0.00072458347088 0.0528838608485 1.97138667252 -0.00626428451144 -0.796876716981 11.3301392599 -0.724204976429
1 12.0195650074 5.183e-09 1.66305142964 -0.0141036518648 12.0207897397 1107 -5.12849897423e-05 -0.122584168515 -0.403817953581 0.000951604165354 1.6e-10 0.0223626836699 0.031237582051 2.00862447422 0.0132461050491 -0.837287558232 12.019578908 -0.738700723279
1 7.90746528335 7.343e-09 1.01927761098 -0.23884073259 7.90809206645 1108 0.000122582680122 -0.0835652722574 -0.750582094353 0.00382194536397 2.52e-10 -0.0283683785161 0.130356850187 1.34266648425 -0.148201343397 -5.16320058105 7.80534954197 -4.88391447838
1 8.79974060189 6.308e-09 1.08955760892 0.00133156856145 8.80034908214 1109 -0.00037979553689 -0.125184773163 -0.427567734275 0.000458422915903 1.24e-10 0.00879817114238 0.0532893887722 1.43899292798 0.00628655689225 -2.17523809281 8.79954791442 -1.82964794803
1 20.1893890449 6.336e-09 0.592847779093 0.00488646064891 20.1913919096 1110 -0.00184188913392 -0.206506847551 -0.809169353268 0.000861627457951 6.7e-11 0.0225888524296 -0.0211936680456 0.760433705855 0.0174272129263 -2.85193361396 20.1902041878 -2.43385809245
1 11.5453757368 9.229e-09 -0.418824731414 -0.0660991689166 11.5467062549 1111 5.49220584578e-05 -0.000936403399792 0.0322853829759 -0.00122801691536 2.887e-09 0.0025667472452 0.00975194591465 -0.00536878697592 0.002704824268 -0.0071680842112 11.5450281713 -1.0328012779
1 8.37119812099 -9.227e-09 -0.477362079644 -0.177489662593 8.37190363469 1112 -0.000531525453472 0.000474810821202 -0.0213469663671 -0.00187719919254 2.874e-09 0.0200744294431 0.0182142042808 0.0467437433204 0.0634866548656 0.0255014603902 8.37082527768 0.819252876538
1 8.03088233643 7.738e-09 0.0696355477057 0.00269415574348 8.03138813256 1113 -0.000902364473198 -0.0847909176127 -0.740621772821 0.00115918212262 5.8e-11 0.0208784999837 0.0137748070178 0.133667125169 -0.00214611218994 -4.12142497529 7.94785637754 -4.16915298909
1 8.36727856915 -7.738e-09 0.0692860612266 -0.000979362960563 8.27677048272 1114 0.000115834131663 -0.0881622714274 0.238672508148 -0.000631877095639 5.8e-11 -0.0109304787574 0.00862233473099 0.140090495379 -0.00187351484604 3.66028509663 8.36698311037 3.81770829715
1 9.23660193794 -2.914e-09 1.81623816862 -0.00480457818065 9.23758524051 1115 0.000518309850129 -0.091401372195 -0.331076024142 -4.33446637156e-05 1.64e-10 -0.00104336162967 0.0586296658754 2.28784000351 -0.00826611297398 -0.359609248782 9.23600458446 -0.317056093597
1 7.90065020977 -2.971e-09 1.84481251633 -0.00247989509993 7.90124875721 1116 0.000100514972623 -0.0803623475531 -0.297072688228 0.000837288184375 1.62e-10 -0.0185104681746 0.0182426778486 2.23392305802 0.00346625522639 -0.301878570636 7.89992399705 -0.179579501868
1 9.00068267952 -4.409e-09 1.83253784697 -0.0341661384643 9.00174890005 1117 -6.91877105115e-05 -0.0750820368135 -0.317091640428 0.00100920834143 1.63e-10 -0.00468690751004 0.0480059972767 2.22234652368 0.0207319006205 -0.280737495203 9.00031309881 -0.161358955311
1 8.87724769166 -4.35e-09 1.82156145471 -0.0585452441694 8.87818617315 1118 0.000562031958622 -0.0830210346245 -0.32969085574 0.00139981671881 1.62e-10 -0.0327100965731 0.0105542210703 2.20142399432 0.0178261297337 -0.270860457796 8.87682478186 -0.209735204058
1 11.8187204529 2.91e-09 1.63535172995 -0.0133806077985 11.8201583702 1119 0.000384624377221 -0.145850085531 -0.53479575442 0.00010043989427 1.63e-10 -0.0333656551767 -0.0114065168825 2.10485214858 0.00996230869246 -0.759158123105 11.8194993329 -0.615404135732
1 13.6817715012 2.97e-09 1.68703838289 0.0302554980102 13.6832212186 1120 0.000533664394166 -0.158747478542 -0.530468078736 0.00058826530238 1.62e-10 -0.013544744408 0.0259799876124 2.05688916751 0.00240789050891 -0.820591194534 13.6821169276 -0.686850928308
1 7.99454843861 -6.429e-09 1.55134299828 -0.0419583878172 7.99513706477 1121 -0.000109891129042 -0.0653040761846 -0.155856064685 0.000514287418868 1.68e-10 -0.0074300814755 0.0637266935609 1.9703377584 -0.016241518795 1.6881565813 7.99409710607 1.49488382215
1 8.69431567714 -6.368e-09 1.5424988556 -0.0130023691176 8.69506386582 1122 0.00042245608889 -0.0696639233079 -0.19867461106 0.000423828497506 1.64e-10 -0.017997453666 0.117251109591 1.95849930567 0.00636883370874 1.50426912214 8.69391454818 1.30045923226
1 10.2776041234 -5.414e-09 -0.370445454618 -0.103723108357 10.278193462 1123 3.12965624617e-05 -0.000315906604715 -0.00674783626828 -0.000294652106717 6.296e-09 0.0037517629068 0.0179804746929 0.0480780650281 0.0107612558513 -0.0117927941142 10.2776458982 0.112558178812
1 18.9432722791 5.414e-09 0.194410613895 -0.142253865623 18.9439970759 1124 0.000148619484033 0.000786414517514 0.00177421731081 0.000968077313012 6.296e-09 0.00272844692631 0.00188501737116 0.0266916112904 0.001777803383 -0.012084938277 18.9436500153 -0.0649157378947
1 10.7044849365 -7.17e-10 2.58776412964 0.0073178079649 10.7516521229 1125 0.00100253490035 -0.126613878857 -0.38502329854 0.00150459682411 2.36e-10 0.00805009488964 0.0533926401586 3.16504688812 -0.00939237734084 -0.314648783728 10.9700682412 -0.243789824056
1 18.8698257516 5.508e-09 1.33867319039 0.0533707178344 18.8714048878 1126 0.00136898774005 -0.181386847383 -0.723203618728 0.0015144321959 1.43e-10 -0.0738460498936 0.0540484326902 1.78039154174 0.000912763399514 -1.39643255223 18.8706445555 -1.26099796022
1 9.30789998391 -2.304e-09 1.6465907009 0.0242041680421 9.23191476396 1127 -3.51330472598e-05 -0.101012224744 -0.326133101 0.00150547658174 1.42e-10 0.00795088815038 0.0399698316919 1.98254311366 -0.0133787911882 -0.491787631601 9.23789335566 -0.394268059789
1 19.3701123602 -2.816e-09 1.66735499415 -0.0280572129952 19.3722103752 1128 -4.86601858687e-05 -0.229386211324 -0.77761790679 0.001617121776 1.45e-10 0.0403182660946 0.10429483277 2.09538145426 0.011798724746 -0.768500481848 19.3702522849 -0.643273675863
1 17.0966056698 -1.791e-09 1.64466787391 -0.0411160752536 17.8972063372 1129 -0.000876382120298 -0.150660035411 -0.669990670196 0.00212434692874 1.41e-10 0.0686261912075 -0.0308123899314 2.00551715775 0.00281114108928 -0.797779372566 17.9260641714 -0.863378959714
1 7.43125949706 1.797e-09 1.57175906861 0.054206098826 8.07580425543 1130 -0.000593226336216 -0.11523866732 -0.315279087437 0.00042501035203 1.41e-10 -0.00456807061593 0.0172133783237 1.89430795674 3.64662070379e-05 -0.904323427064 8.04913256501 -0.670329836761
1 10.1130833457 2.308e-09 1.50684805159 -0.0272379738079 10.1145045274 1131 0.000168220475829 -0.127802551228 -0.423616170292 0.00123659469536 1.42e-10 0.0320226331991 0.00177863529958 1.83916015258 0.0707149403136 -0.977238573334 10.1138445357 -0.853425591273
1 8.94956462259 -4.508e-09 1.56475052062 -0.000519833112919 8.95100385578 1132 0.000343975268924 -0.0808930480088 -0.271215288417 0.000305803774608 1.45e-10 0.010064339731 0.0389230114021 1.88950445671 0.00269537447447 -0.156872657514 8.94915203772 -0.179586772808
1 8.00645358765 -5.763e-09 1.53300375227 0.0197911089791 8.00760938878 1133 0.000235351250022 -0.0723608675303 -0.224049254728 0.000397097606124 1.41e-10 0.00213509735808 0.0509188441867 1.82061022859 0.0103390477534 0.446515983147 8.00596215929 0.397754845906
1 8.57945824461 -6.04e-09 1.40703338066 -0.0265828035743 8.58042237228 1134 8.67844687985e-05 -0.0797377802207 -0.247598347862 0.000206878570252 1.42e-10 -0.00868259605347 0.0470333715095 1.79807972164 0.0172164479529 0.826159720768 8.5790442713 0.621965311871
1 8.75620912995 -5.012e-09 1.54609866725 0.00215358397059 8.75745365378 1135 0.000112470755606 -0.0869881971624 -0.283167701663 0.000855651514019 1.42e-10 -0.0195504724634 0.035003959144 1.92030974195 -0.00966024750569 -0.00806882607262 8.75583567859 -0.0280713045415
1 12.3459262313 2.811e-09 1.54955320001 -0.0796309755792 12.3473266245 1136 -0.000530315751486 -0.155359084562 -0.518540708534 0.000912462084848 1.46e-10 -0.0269757616295 0.0426469664454 1.87860601106 -0.01233431752 -0.797833296119 12.3465914793 -0.705339432534
1 11.6692066614 2.58e-09 1.46115802035 -0.0459949683762 11.6707415844 1137 0.000869295162503 -0.148237859538 -0.523145664132 0.000610299420189 1.42e-10 -0.0357183414954 0.0212170179151 1.85549472459 0.0118811878164 -0.919666268459 11.6698072867 -0.816324962537
1 12.4913983323 2.073e-09 1.3134890865 0.0618511030733 12.777962023 1138 0.000348893058938 -0.158957950117 -0.599472909538 0.00106110773421 1.4e-10 0.024692211858 -0.0235728826711 1.68824980029 0.0543565861071 -1.03951747182 12.7614461862 -0.920936236114
1 8.491314649 -6.27e-09 1.38251329153 -0.00891481439718 8.49209459917 1139 -0.000149967864145 -0.0721005340221 -0.185884197231 0.000255516025286 1.39e-10 -0.00201316634695 0.0612354528905 1.71404265811 0.0007399780446 1.25317781468 8.49089099012 1.12730937087
1 8.99404109344 -5.529e-09 1.57078714247 -0.0137342826874 8.99560984578 1140 -2.5484657711e-05 -0.0819386355653 -0.312016668717 0.000671788695125 1.4e-10 -0.00682165665292 0.03272839094 1.84253974973 -0.00082463420103 0.195657110012 8.9935969778 0.203291480097
1 17.9144331909 -2.147e-09 0.166981238017 -0.122102020585 17.9161133924 1141 -0.000176114950724 4.1677784518e-06 -0.0939177290264 -0.000420414897521 7.299e-09 0.00809347250506 0.000646311604785 0.0137986229175 0.0316708017463 -0.486984840544 17.9148757712 -0.0326116612997
1 16.1968459098 2.147e-09 0.236735762812 0.109535826448 16.1974333167 1142 0.000283251152667 0.000788445009355 -0.130765149489 -0.0010086845922 7.299e-09 -0.040432945098 0.128386123692 0.693994905974 -0.315611352833 -0.602674855895 16.1984010744 0.325848618117
1 13.9739525329 5.278e-09 1.4344655254 0.0300200666552 13.975139173 1143 0.000373237417565 -0.148241162202 -0.507554677046 -0.00021886017848 1.43e-10 0.00551962132945 0.0173998220656 1.78634297004 0.011716563856 -0.989817496113 13.9742569426 -0.832669493795
1 8.70191354551 -2.15e-10 4.06257875827 0.0554532329529 8.6520460272 1144 0.000133473002023 -0.0801945650886 -0.213438338743 0.00126767163963 3.83e-10 -0.0210896279443 0.0233911019753 4.51352768987 0.0407602447066 0.0242728050467 8.7407740741 0.0798438172556
1 11.0600009704 -1.29e-10 3.55153359389 -0.037599069188 11.0362556614 1145 -0.000535257706483 -0.0972036356114 -0.393739471402 0.000836637723554 3.28e-10 -0.0277633014648 0.0698035088255 4.07187641088 -0.024443179388 -0.0954758286215 11.0818109317 -0.117960247654
1 8.15980114371 -4.734e-09 1.59604481498 -0.0221983329669 8.16127703641 1146 -0.000366061144845 -0.0739530850329 -0.302640891008 0.000512319967641 1.4e-10 0.00710250046668 0.0306012903863 1.93707955856 0.0351941696955 -0.0405087796054 8.15929224559 0.0289727395585
1 8.92922886894 -5.247e-09 1.44971661819 -0.0174353608097 8.93053872773 1147 0.000565538374771 -0.0978308126676 -0.329615109779 0.000260028631296 1.4e-10 -0.00485873940948 0.0334044068669 1.88695409991 -0.00110830138065 0.0394781758459 8.92883910413 0.0728928558092
1 15.5155421377 -2.586e-09 1.63387379025 -0.0290233289405 15.5167523467 1148 -0.000455267084449 -0.183817637007 -0.6728797075 0.000976754228507 1.4e-10 0.04025942285 0.0524482284371 1.95843119636 0.0653962777401 -0.752430736692 15.5153119802 -0.666399591369
1 17.3651019491 5.781e-09 1.38539473107 0.0242840633813 17.3665177192 1149 8.24698271689e-05 -0.181364888661 -0.65423562158 0.00107341745471 1.44e-10 0.0443311612754 0.0614579641913 1.75542576528 0.0175219357885 -1.6150453034 17.3657893874 -1.43116103802
1 14.7671788981 -2.073e-09 1.65355310287 0.022126922034 14.8709852165 1150 0.000649753767449 -0.162728995135 -0.62172758202 0.00128906258901 1.4e-10 -0.0137019398229 0.0644512596748 1.9772965386 -0.00974252531895 -0.689078141984 14.8834618201 -0.686618723614
1 19.9214466379 -6.84e-10 3.59042735588 0.0187501084879 19.9962684774 1151 0.000125941819726 -0.188380073554 -0.670635029415 0.0030592363869 3.27e-10 -0.0111528697798 0.0240335435011 4.20963864614 -0.0100795867427 -0.809323206875 20.5057755034 -0.674237429551
1 38.8278993004 -1.0494e-08 -0.167053004032 -0.0196726365474 38.8330370946 1152 -0.000673364809054 0.00160555958094 -0.193189392434 -0.000442245478894 5.97e-09 0.0533322547972 0.0693337772222 0.454603509555 0.316077815125 -1.170432418 38.8316255761 0.106754996313
1 14.872081089 -9.805e-09 0.120169537444 -0.214537553374 14.8733377511 1153 5.95158192688e-06 -0.00152224022635 -0.0171153698727 2.1438748461e-05 5.595e-09 0.00259436915966 -0.00206655159041 -0.00187058099311 0.0096163100173 -0.0857609894607 14.8718998428 0.195953744462
1 29.0303379791 1.0495e-08 -0.311448722501 -0.084927040439 29.0332371621 1154 -7.60373225399e-05 0.000412986623364 0.0548857283976 0.000184266660112 5.961e-09 0.00439167100392 0.0504277378187 0.182493996977 0.034743870739 0.168942155785 29.0315837136 -0.306190379436
1 10.611136947 9.807e-09 -0.259350210508 0.0734137756792 10.6117447932 1155 -0.000229115986323 -4.7090512285e-05 0.0557405768389 -0.000715321392276 5.564e-09 -0.00602359189669 0.0227276791516 0.0889701758416 -0.00163414661973 0.142670285546 10.6110630424 -0.672507032872
1 17.1245453843 -6.71e-10 3.02850788901 -0.0429154666833 18.1282539245 1156 -0.00115413813321 -0.157358660963 -0.362263119763 0.00424607397894 2.67e-10 -0.000913502962886 0.128626107601 3.43722822633 0.00815856847903 -0.649653624078 18.5177593507 -0.408441285254
1 8.94218202626 -1.243e-09 0.6594400199 0.0217873235589 8.85862058686 1157 0.000137338349579 -0.130598815138 -0.387374281857 0.000217306646358 6.2e-11 0.000497026271512 0.0266776341791 0.875979060363 -0.00825319640498 -0.340400330182 9.03052003563 -0.257790634736
1 10.0124826115 1.243e-09 0.715021890814 -0.0404639469463 10.6807086361 1158 -0.000118868899816 -0.14960655625 -0.502308258748 0.0010374872219 6.2e-11 -0.0272160949128 -0.0153149625413 0.832921219845 0.00718885872899 -0.675627884685 10.6058508511 -0.659244003762
1 12.2675807785 6.63e-09 1.15566086788 -0.0300937206141 12.268265476 1159 7.28411337769e-05 -0.094930140564 -0.611477426325 0.000201096769621 1.36e-10 -0.00393493465649 0.0648200864554 1.43543903465 0.013311538169 -3.29811423574 12.2598354918 -2.95258591878
1 11.6292676771 1.549e-09 1.48858921648 -0.119748598456 12.2294376033 1160 0.000106007270854 -0.157827827023 -0.513759286762 -6.9055084042e-05 1.58e-10 0.0185900968577 0.0403415138724 1.83928029163 -0.104416648185 -0.923225552998 12.1113865795 -0.817869301094
1 15.7459903462 -1.547e-09 1.84999222742 -0.0294177146822 16.2412650204 1161 0.0010461039575 -0.209905142056 -0.643859791151 0.000603050735717 1.58e-10 0.0157006978546 0.0364381533949 2.23971857369 -0.00463370613888 -0.727652794726 16.4757077384 -0.607583087761
1 8.25917823051 -8.084e-09 -0.0371684073303 0.121008838519 8.20832863536 1162 -5.02732874676e-05 -0.0234873953933 0.312093476218 0.000305125527996 1.59e-10 -0.00171592927928 0.0118863153279 0.0724807739048 0.00253388671256 2.40735284556 8.2586758876 2.67947204152
1 8.20854795743 -3.901e-09 15.5960102671 1.50566689009 8.20868655031 1163 9.12242186986e-05 -0.0406089587531 -0.0849817645928 0.00252387103903 3.56e-10 0.00228417795229 0.140571023822 4.10179339891 0.00763690722711 -0.242054922618 8.20804955701 -2.4921041279
1 -156.501826003 -1.3524e-08 0.242227954943 -0.0224315924532 -156.50284478 1164 -0.000535541062956 -0.0668097077216 -0.438645844919 -0.00122679160903 7.16e-10 0.00140195693675 -0.0378775946285 -0.10817065227 -0.013088972709 -0.00432667420759 -156.503787108 1.3939847613
1 14.6779020108 1.3524e-08 0.159583700046 0.023765261623 14.6789295585 1165 -0.000114699260509 -0.00280989612949 0.186792998034 0.000600247607618 7.16e-10 -0.0151426421893 -0.0278618747785 -0.139929475437 -0.0255111578937 0.718184895403 14.6779577475 -0.835189652429
1 -9.53309493626 -1.2326e-08 -0.207766127023 -0.306771633173 -9.53426638388 1166 -7.12306585574e-05 -0.00489457629089 -0.0195220837288 -0.000448306027392 4.719e-09 0.010757589418 0.00793845517952 0.042060255513 0.0466864138215 -0.0367289454818 -9.53505427731 0.0515049658688
1 31.5350424434 1.2326e-08 0.306841697748 -0.422320285471 31.5381320551 1167 -7.76876663539e-05 0.00111315545749 0.0346836016832 1.99273733347e-05 4.719e-09 0.0108755129378 -0.0139083415102 -0.0488088427545 0.0362088722959 0.125883313763 31.5367332976 -0.621852574599
1 8.38376191433 -1.1704e-08 0.0282167150283 0.0628560195163 8.38496002302 1168 5.48644498951e-05 -0.00181688125297 -0.0160499463542 -0.000711485384187 4.419e-09 0.000391713779933 -0.00256790726102 0.00603552011564 -0.00600083355747 -0.0507694850224 8.38310176227 0.223175442426
1 11.2227443032 1.1704e-08 0.0771916896942 -0.227141830555 11.2238412376 1169 -0.000788256593877 -0.00182809135618 0.129460368463 -0.000441516643592 4.419e-09 0.039958215735 0.00377314299392 0.0318602155744 0.132866515997 0.408918036082 11.2225639667 -0.908186729334
1 8.20219392574 -8.027e-09 -0.0484644943923 -0.0663273196471 7.94157258734 1170 -0.000209407506953 -0.0133103849474 0.386659692681 4.52055038697e-05 7.25e-10 0.00367059916569 -0.0214991381992 -0.153535498847 0.00886885920508 2.94325360675 8.20171787231 2.95931132311
1 18.1750773371 7.29e-09 1.4215507563 -0.10425680388 18.1765905262 1171 9.97757797387e-05 -0.114769948338 -0.748291302408 0.00343527198907 2.29e-10 0.00914882271395 0.106545566594 1.30401752295 0.0187014962703 -5.48919973582 17.9091304268 -4.50157565853
1 8.21974295544 -3.675e-09 2.85324212618 -0.037833046395 8.22069534825 1172 0.000103858924031 -0.0506076344889 -0.109553260957 0.00151501501198 2.52e-10 0.00168015054548 0.105604128375 3.03759937505 0.00147130647801 -0.301433156352 8.21918877868 -0.179238299029
1 8.413948157 -3.711e-09 3.27253399856 0.0591152287032 8.41447085651 1173 6.99906468768e-06 -0.0540744176755 -0.219953260335 0.00180586880797 2.93e-10 0.00240720505181 0.0750927981048 3.81069839599 -0.00209876570681 -0.299488611383 8.4134727406 -0.305627763915
1 8.27512528598 -3.781e-09 3.99604727039 -0.134996538293 8.27604567028 1174 -0.000177405554199 -0.037593095554 -0.0814906098696 0.00254501676819 3.77e-10 0.000874051998323 0.13724387197 4.26866587241 -0.00213969528247 -0.259853746002 8.2745991764 -0.23819956212
1 8.5790487708 -6.345e-09 0.500186592602 -0.0602707207687 8.57979872538 1175 0.000320303088345 -0.0774991036416 -0.229133979223 0.000354045627493 5.9e-11 -0.0221367365085 0.0257416749784 0.726827495822 0.0227341304507 1.42112116981 8.57857587554 1.25704064448
1 8.01517711228 -6.333e-09 1.12028270024 0.00196087331681 8.01588401551 1176 -0.000221339022033 -0.0687710778949 -0.2123514337 0.000440278464209 1.15e-10 0.00602288940818 0.0701644895835 1.3885775631 0.0045932820376 1.42917960335 8.01471199275 1.30267019303
1 10.9283971939 -6.22e-10 2.82290274738 -0.00810766547873 11.0099938621 1177 -7.12356795658e-05 -0.122707405661 -0.387840561708 0.00136858609549 2.55e-10 -0.018277630625 0.0406922380953 3.38378535655 0.0017814299578 -0.295507281613 11.1962555418 -0.260717679723
1 9.86701039795 8.65e-10 2.08085125591 0.105031996757 10.7034419071 1178 0.000187595253636 -0.126331024929 -0.403512307418 0.00040320421813 2.23e-10 0.0158992336573 0.0410197312686 2.58453076015 0.0517846508947 -0.476506187731 10.5860015377 -0.406119073994
1 7.77651220367 -8.338e-09 -0.0187158563909 0.0648719819544 7.77704015396 1179 -3.3238004197e-05 -0.0103566504602 0.237488632663 0.000398291507991 4.07e-10 0.00196962899552 0.0133242089117 0.0597192167377 0.0018724964421 1.67040182018 7.77611040637 1.89296116262
1 8.90616586375 -2.883e-09 2.36944581548 -0.0151056725264 8.90706593318 1180 -1.97019183794e-05 -0.0774417446207 -0.301328501613 0.00143662568988 2.15e-10 0.0128887975243 0.0243938312078 2.86405347888 0.0420068629648 -0.395699709812 8.90553080149 -0.259733851337
1 15.7665919434 -2.903e-09 3.40017925179 0.104079625213 15.7680081595 1181 0.000231441738197 -0.103197377464 -0.229234381959 0.00202519283411 2.65e-10 0.0013549380584 0.118968944109 3.57967564451 -0.0275106198541 -0.9034006837 15.7665204855 -0.813544220137
1 8.26639935037 -8.145e-09 0.0543909621471 -0.111347207569 8.17734095975 1182 -0.000295442319864 -0.0266128963389 0.306378275566 -0.000165420432123 6.21e-10 0.0169344970426 -0.0137745323386 -0.016320704994 0.0109759182371 2.51297627751 8.26617570687 2.83419670811
1 9.46046706987 8.129e-09 -0.188208967032 0.202845568914 9.46091134698 1183 0.000125713475902 -0.025602891056 -0.468070262398 0.000818474718204 7.28e-10 -0.00469200993996 -0.0290172548606 -0.24748881718 -0.0313505521752 -2.78509924406 9.41684831053 -3.00844381024
1 9.70989836123 8.074e-09 -0.167966517983 -0.0124374129359 9.7106412614 1184 -0.000336397254793 -0.0212002261525 -0.482933691134 0.0015981369774 7.49e-10 0.00814621331531 -0.0463030768057 -0.364431251527 0.000465158010883 -3.00252023743 9.66394909159 -3.26379393686
1 9.00680098291 -1.259e-09 1.44990629133 -0.0136779499378 8.9325711788 1185 -0.000394550183339 -0.126960497927 -0.370216040322 0.00149708029733 1.25e-10 -0.00965971558025 0.0432972109723 1.72799436476 -0.00911521048491 -0.345904434138 9.14687471109 -0.169392564087
1 9.99579230739 1.259e-09 1.35521523923 0.0185005342559 10.6751796204 1186 0.000201852912804 -0.142288700308 -0.482269345886 0.000651972959741 1.25e-10 -0.0262425298144 0.0475153927168 1.66803904931 -0.00699734893915 -0.686146024542 10.6056549423 -0.671502530828
1 8.22658832712 -7.74e-09 0.426320995861 0.0527284587571 8.15316613793 1187 -0.000246386098431 -0.0555916990724 0.365762922128 -0.00555809664036 3.93e-10 0.00354606869554 0.0530750280849 0.664935801598 -0.000864468755714 4.16427605548 8.22639458997 4.2488096176
1 7.82224766086 7.74e-09 0.133257311812 0.236249120031 7.82266532682 1188 -0.000215632236217 -0.0490744357059 -0.709836554392 0.00576301901305 3.91e-10 0.0220609290801 0.0757679414219 0.517037321306 0.0856358313958 -4.6777918104 7.68515198456 -4.71770024651
1 9.16849808555 8.104e-09 0.106250113019 0.0824343208575 9.16908840664 1189 2.50937622043e-05 -0.0407272163827 -0.523213997557 0.000198298756074 2.59e-10 -0.00519669573822 0.0301292048974 0.130931982362 -0.0102350717829 -2.89002273854 8.84307797239 -3.17222407292
1 11.1721047357 9.3e-10 2.81405698639 -0.0187319040659 11.6994726642 1190 0.000572052550186 -0.13371718599 -0.434462490473 0.000483460346783 2.34e-10 -0.0121473890928 0.0623160842479 3.35652473679 -0.0648216576989 -0.39987160283 11.5960150239 -0.319496346167
1 13.5658875295 9.42e-10 2.6717888245 0.0130759999586 14.4366624537 1191 -0.000361365166807 -0.14454015523 -0.503344081959 0.000157283079583 2.96e-10 0.0034058848745 0.0612778011517 3.23829568234 0.0239373171746 -0.735948957689 14.2789038634 -0.633672040772
1 8.02547200185 -1.0274e-08 0.035776964718 -0.0337119974267 8.02629586419 1192 -2.74527023476e-05 0.000542322864461 -0.0733896766083 -0.000195817308714 9.85e-10 0.00405205926415 -0.00610345402669 -0.0164137812476 0.0209252191909 -0.182743696261 8.02488553108 1.05453981832
1 12.2094729626 1.0281e-08 -0.180963365897 -0.0404966879389 12.2106892814 1193 -0.000352901837902 -0.0037498114805 0.0655447938124 -0.00124426484884 9.78e-10 0.00440529623844 0.00838726271943 0.0151393086084 0.0154236650075 0.179678537778 12.2093180967 -0.986378568783
1 10.3244373202 8.81e-10 1.33784636472 -0.00947227860615 10.8464174572 1194 -0.00088009374127 -0.150038425633 -0.467023141039 0.000400978670009 1.15e-10 0.0122560616589 0.0384831169007 1.57894750569 0.00263983118955 -0.587361678699 10.7482048051 -0.532567524149
1 14.8158060539 8.177e-09 -0.751045222904 0.03138939989 14.8162362998 1195 -0.000167023948107 0.0027781744399 -0.173624387322 0.000103099489954 3.293e-09 -0.00524740890968 -0.0893792240234 -0.528553440655 -0.0175512965938 -0.664572615557 14.8157484227 3.11290024741
1 7.63167783112 -8.439e-09 -0.396247383155 -0.0742087153733 7.63286442103 1196 0.000250624786349 4.65438564683e-05 -0.0423000235487 -0.000753608554217 6.889e-09 0.00250440226142 0.0406249139824 0.144158147666 0.0123316114389 -0.113966818645 7.63101202243 0.400401296487
1 11.2928543983 8.439e-09 -0.532129461432 0.0496779115198 11.2939064529 1197 2.25225086084e-05 -0.000294273984583 0.0534493289632 -0.000924524475409 6.884e-09 -0.000611749936739 0.0500979405713 0.169406976672 0.0039631799332 0.150127586725 11.2926977747 -0.608616993979
1 15.3686401568 -5.13e-09 -1.69566786339 -0.342972957828 15.3698517175 1198 -0.000529317756478 -0.000946581569911 0.00176356437294 0.00156558586014 3.812e-09 0.0149017862772 -0.266519297033 -1.76896629084 0.0707317166087 0.0187131162599 15.3687502525 0.040505635563
1 18.6377012168 5.142e-09 -1.3222577155 0.0743569024163 18.6388375049 1199 0.00029602026543 0.00168809744024 0.00203620004409 0.00257994119892 3.846e-09 -0.00490901256422 -0.260520227486 -1.70669152239 -0.0258261420362 -0.0168259449975 18.6377645668 -0.157410333705
